lote,institucion,nombre,nivel,area,duracion,codigo_oficial,url_fuente
03,George Mason University,Kinesiology,bachelor,Salud,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Accounting, MS",maestria,Negocios,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Anthropology, MA",maestria,Ciencias Sociales,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Applied and Engineering Physics, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Artificial Intelligence, MS",maestria,Tecnología,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Art History, MA",maestria,Artes,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Arts Education, MA",maestria,Educación,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Arts Management, MA",maestria,Artes,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Biodefense, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Bioinformatics and Computational Biology, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Bioinformatics Management, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Biology, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Biostatistics, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Business Administration, MBA",mba,Negocios,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Business Analytics, MS",maestria,Negocios,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Chemistry, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Climate Science, MS",maestria,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Communication, MA",maestria,Comunicación,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computational Science, MS",maestria,Tecnología,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computational Social Science, MS",maestria,Ciencias Sociales,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computer Engineering, MS",maestria,Ingeniería,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computer Science, MS",maestria,Tecnología,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Conflict Analysis and Resolution, MS",maestria,Ciencias Sociales,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Counseling, MEd",maestria,Salud,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Creative Writing, MFA",maestria,Artes,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Criminal Justice, MA",maestria,Derecho,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Criminology, Law and Society, MA",maestria,Derecho,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,Juris Master,maestria,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,George Mason University,"Master of Laws (LLM) in Cyber, Intelligence, and National Security Law",maestria,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,George Mason University,Master of Laws (LLM) in Global Antitrust Law & Economics,maestria,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,George Mason University,Master of Laws (LLM) in Intellectual Property,maestria,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,George Mason University,Master of Laws (LLM) in U.S. Law,maestria,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,George Mason University,"Biodefense, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Bioengineering, PhD",doctorado,Ingeniería,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Biosciences, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Business, PhD",doctorado,Negocios,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Chemistry and Biochemistry, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Climate Dynamics, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Communication, PhD",doctorado,Comunicación,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computational Sciences and Informatics, PhD",doctorado,Tecnología,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Computational Social Science, PhD",doctorado,Ciencias Sociales,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Criminology, Law and Society, PhD",doctorado,Derecho,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Cultural Studies, PhD",doctorado,Ciencias Sociales,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Economics, PhD",doctorado,Economía,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Education, PhD",doctorado,Educación,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Electrical and Computer Engineering, PhD",doctorado,Ingeniería,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Environmental Science and Public Policy, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Geology and Earth Science, PhD",doctorado,Ciencias,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"History, PhD",doctorado,Humanidades,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Information Technology, PhD",doctorado,Tecnología,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,"Linguistics, PhD",doctorado,Humanidades,no indicada,-,https://catalog.gmu.edu/programs/
03,George Mason University,Juris Doctor,doctorado,Derecho,no indicada,-,https://www.law.gmu.edu/academics/degrees/
03,College de Paris,Bachelor in Business Administration,bachelor,Negocios,3 años (6 semestres),RNCP nivel 5 y 6,https://www.collegedeparis.com/programs/bachelor-in-business-administration/
03,College de Paris,Mastère International Marketing,maestria,Negocios (Marketing),2 años (4 semestres),RNCP - Manager du développement commercial,https://www.collegedeparis.com/programs/mastere-in-international-marketing/
03,College de Paris,Global MBA,mba,Negocios,2 años (4 semestres),RNCP 38583,https://www.collegedeparis.com/programs/global-mba/
03,College de Paris,Global Online MBA,mba,Negocios,12 a 18 meses,90 ECTS,https://www.collegedeparis.com/programs/global-online-mba/
03,Eynesbury College,Foundation Studies Program,curso_corto,Preparación Universitaria,8 o 12 meses,074931M,https://www.eynesbury.edu.au/programs/foundation-studies/
03,Eynesbury College,Diploma of Arts,diplomado,Artes y Humanidades,no indicada,-,https://www.eynesbury.edu.au/programs/diploma-programs/
03,Eynesbury College,Diploma of Business Studies,diplomado,Negocios,no indicada,-,https://www.eynesbury.edu.au/programs/diploma-programs/
03,Eynesbury College,Diploma of Computing and IT Studies,diplomado,Tecnología,no indicada,-,https://www.eynesbury.edu.au/programs/diploma-programs/
03,Eynesbury College,Diploma of Engineering,diplomado,Ingeniería,no indicada,-,https://www.eynesbury.edu.au/programs/diploma-programs/
03,Eynesbury College,Diploma of Health Science,diplomado,Salud,no indicada,-,https://www.eynesbury.edu.au/programs/diploma-programs/
03,Eynesbury College,ELICOS,curso_corto,Idiomas,no indicada,-,https://www.eynesbury.edu.au/programs/
03,Eynesbury College,Graduate Certificate in Business and Management,posgrado,Negocios,no indicada,-,https://www.eynesbury.edu.au/programs/
03,Eynesbury College,Navitas UniStart International Foundation Year,curso_corto,Preparación Universitaria,no indicada,-,https://www.eynesbury.edu.au/programs/
03,Alpadia Language Schools,Curso de francés - Estándar 20,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Semi-Intensivo 25,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Intensivo 25,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Premium 30,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Combi 5,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Combi 10,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de francés - Clases Particulares,curso_corto,Idiomas,flexible,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de preparación de examen de francés (DELF/DALF/TCF),curso_corto,Idiomas,4 semanas,-,https://www.alpadia.com/es/cursos-idiomas/frances
03,Alpadia Language Schools,Curso de alemán - Estándar 20,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Semi-Intensivo 25,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Intensivo 25,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Premium 30,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Combi 5,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Combi 10,curso_corto,Idiomas,1-48 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de alemán - Clases Particulares,curso_corto,Idiomas,flexible,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Curso de preparación de examen de alemán,curso_corto,Idiomas,4 semanas,-,https://www.alpadia.com/es/cursos-idiomas/aleman
03,Alpadia Language Schools,Clases Online en Directo (francés y alemán),curso_corto,Idiomas,no indicada,-,https://www.alpadia.com/es/cursos-idiomas
03,Alpadia Language Schools,Campamentos de verano de francés (8-17 años),vacacional,Idiomas,no indicada,-,https://www.alpadia.com/es/cursos-idiomas
03,Alpadia Language Schools,Campamentos de verano de alemán (8-17 años),vacacional,Idiomas,no indicada,-,https://www.alpadia.com/es/cursos-idiomas
03,Alpadia Language Schools,Campamentos de verano de inglés (8-17 años),vacacional,Idiomas,no indicada,-,https://www.alpadia.com/es/cursos-idiomas
03,Alpadia Language Schools,Año Académico en el Extranjero,intercambio,Idiomas,no indicada,-,https://www.alpadia.com/es/cursos-idiomas
03,Australian National College of English,General English,curso_corto,Idiomas,~15 semanas por nivel (4 niveles),-,https://ance.vic.edu.au/course/general-english/
03,Australian National College of English,IELTS Preparation,curso_corto,Idiomas,no indicada,-,https://ance.vic.edu.au/ielts-preparation-2/
03,Australian National College of English,English for Academic Purposes (EAP),curso_corto,Idiomas,no indicada,-,https://ance.vic.edu.au/english-for-academic-purposes-2/
03,Australian National College of English,Business English,curso_corto,Idiomas,no indicada,-,https://ance.vic.edu.au/business-english-2/
03,Australian National College of English,Graduate TESOL Teacher Mentor Program,curso_corto,Educación,no indicada,-,https://ance.vic.edu.au/graduate-tesol-teacher-mentor-program-2/
03,Taylors College,University of Sydney Foundation Program (USFP),curso_corto,Preparación Universitaria,duración flexible,-,https://www.taylorssydney.edu.au/programs/
03,Taylors College,High Achievers Preparation Program (HAPP),curso_corto,Preparación Universitaria,14 semanas,-,https://www.taylorssydney.edu.au/programs/
04,Academies Australasia,Master of Information Technology,maestria,Tecnología,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-syd-degrees/
04,Academies Australasia,Bachelor of Business (Digital Marketing),bachelor,Negocios,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-syd-degrees/
04,Academies Australasia,Bachelor of Business (Leadership and Management),bachelor,Negocios,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-syd-degrees/
04,Academies Australasia,Bachelor of Information Technology,bachelor,Tecnología,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-syd-degrees/
04,Academies Australasia,Bachelor of Tourism and Hospitality Management (BTHM),bachelor,Hospitalidad,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-syd-degrees/
04,Academies Australasia,Bachelor of Business (Cyber Security),bachelor,Tecnología,no indicada,CRICOS 02439G (proveedor AAPoly),https://www.academies.edu.au/courses-mel-degrees/
04,Academies Australasia,General English (Beginner),curso_corto,Idiomas,10-20 semanas,CRICOS 0101722,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,General English (Elementary to Pre-Intermediate),curso_corto,Idiomas,10-20 semanas,CRICOS 0101722,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,General English (Intermediate to Upper-Intermediate),curso_corto,Idiomas,10-20 semanas,CRICOS 0101722,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,General English (Advanced),curso_corto,Idiomas,10-20 semanas,CRICOS 0101722,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,English for Academic Purposes and IELTS Preparation (Intermediate),curso_corto,Idiomas,10-20 semanas,CRICOS 0101723,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,English for Academic Purposes and IELTS Preparation (Upper-Intermediate),curso_corto,Idiomas,10-20 semanas,CRICOS 0101723,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,English for Academic Purposes and IELTS Preparation (Advanced),curso_corto,Idiomas,10-20 semanas,CRICOS 0101723,https://www.academies.edu.au/courses-syd-english/
04,Academies Australasia,Year 11,intercambio,Secundaria (K-12),no indicada,CRICOS 049221E,https://www.academies.edu.au/courses-syd-high-school/
04,Academies Australasia,Year 12,intercambio,Secundaria (K-12),no indicada,CRICOS 049221E,https://www.academies.edu.au/courses-syd-high-school/
04,Academies Australasia,Diploma of Community Services,diplomado,Servicios Sociales,8 terms (72 college weeks),CHC52025,https://www.academies.edu.au/courses-syd-community-services/
04,Academies Australasia,Certificate III in Early Childhood Education and Care,curso_corto,Educación,4 terms (36 college weeks),CHC30125,https://www.academies.edu.au/courses-sydney-melbourne-ecec/
04,Academies Australasia,Diploma of Early Childhood Education and Care,diplomado,Educación,4 terms (36 college weeks),CHC50125 · CRICOS 118577A,https://www.academies.edu.au/courses-sydney-melbourne-ecec/
04,Academies Australasia,Diploma of Hospitality Management,diplomado,Hospitalidad,6 terms (54 college weeks),SIT50422,https://www.academies.edu.au/courses-sydney-melbourne-hospitality-management/
04,Academies Australasia,Advanced Diploma of Hospitality Management,diplomado,Hospitalidad,2 terms (18 college weeks) tras el Diploma,SIT60322,https://www.academies.edu.au/courses-sydney-melbourne-hospitality-management/
04,Academies Australasia,Certificate IV in Information Technology,curso_corto,Tecnología,3 terms (27 college weeks),ICT40120,https://www.academies.edu.au/courses-sydney-melbourne-it/
04,Academies Australasia,Diploma of Information Technology,diplomado,Tecnología,3 terms (27 college weeks),ICT50220,https://www.academies.edu.au/courses-sydney-melbourne-it/
04,Academies Australasia,Advanced Diploma of Information Technology,diplomado,Tecnología,2 terms (18 college weeks),ICT60220,https://www.academies.edu.au/courses-sydney-melbourne-it/
04,Academies Australasia,Certificate II in Workplace Skills,curso_corto,Negocios,1 term (9 college weeks),BSB20120 · CRICOS 106322A,https://www.academies.edu.au/courses-syd-leadership-management/
04,Academies Australasia,Certificate IV in Business (Leadership),curso_corto,Negocios,2 terms (18 college weeks),BSB40120 · CRICOS 106323M,https://www.academies.edu.au/courses-syd-leadership-management/
04,Academies Australasia,Diploma of Leadership and Management,diplomado,Negocios,4 terms (36 college weeks),BSB50420,https://www.academies.edu.au/courses-syd-leadership-management/
04,Academies Australasia,Advanced Diploma of Leadership and Management,diplomado,Negocios,4 terms (36 college weeks),BSB60420,https://www.academies.edu.au/courses-syd-leadership-management/
04,Academies Australasia,Certificate IV in Marketing and Communication,curso_corto,Marketing,2 terms (18 college weeks),BSB40820,https://www.academies.edu.au/courses-syd-marketing-communication/
04,Academies Australasia,Diploma of Marketing and Communication,diplomado,Marketing,3 terms (27 college weeks),BSB50620,https://www.academies.edu.au/courses-syd-marketing-communication/
04,Academies Australasia,Advanced Diploma of Marketing and Communication,diplomado,Marketing,3 terms (27 college weeks),BSB60520,https://www.academies.edu.au/courses-syd-marketing-communication/
04,Academies Australasia,Diploma of Project Management,diplomado,Negocios,4 terms (36 college weeks),BSB50820,https://www.academies.edu.au/courses-sydney-melbourne-project-management/
04,Academies Australasia,Advanced Diploma of Program Management,diplomado,Negocios,4 terms (36 college weeks),BSB60720,https://www.academies.edu.au/courses-sydney-melbourne-project-management/
04,Academies Australasia,Certificate IV in Travel and Tourism,curso_corto,Turismo,3 terms (27 college weeks),SIT40125,https://www.academies.edu.au/courses-syd-travel-tourism/
04,Academies Australasia,Diploma of Travel and Tourism Management,diplomado,Turismo,3 terms (27 college weeks),SIT50122,https://www.academies.edu.au/courses-syd-travel-tourism/
04,Academies Australasia,Advanced Diploma of Travel and Tourism Management,diplomado,Turismo,2 terms (18 college weeks),SIT60122,https://www.academies.edu.au/courses-syd-travel-tourism/
04,Academies Australasia,General English,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English Excel,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English for Academic Purposes (EAP),curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,IELTS Preparation,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Cambridge English B2 (FCE),curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Cambridge English C1 Advanced (CAE),curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Cambridge English C2 Proficiency,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Business English,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Private Tuition,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English + Demi-Pair,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English + Hotel Internship,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English + Hospitality,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,English + Teaching Assistant,curso_corto,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Study Tour Program,vacacional,Idiomas,no indicada,CRICOS 03262J (proveedor Discover English),https://www.academies.edu.au/courses-mel-english/
04,Academies Australasia,Certificate III in Individual Support (Ageing and Disability),curso_corto,Salud,4 terms (36 college weeks),CHC33021 · CRICOS 116177M,https://www.academies.edu.au/course-melbourne-individual-support/
04,Academies Australasia,IELTS / English for Academic Purposes (EAP),curso_corto,Idiomas,no indicada,CRICOS 02139J (proveedor Language Links International),https://www.academies.edu.au/courses-per-english/
04,Academies Australasia,Cambridge English Exam Courses,curso_corto,Idiomas,no indicada,CRICOS 02139J (proveedor Language Links International),https://www.academies.edu.au/courses-per-english/
04,Academies Australasia,Diploma of Agriculture,diplomado,Agricultura,4 terms (36 college weeks),AHC50122 · CRICOS 115292E,https://www.academies.edu.au/courses-ari-agriculture/
04,Academies Australasia,Advanced Diploma of Agribusiness Management,diplomado,Agricultura,4 terms (36 college weeks),AHC60319 · CRICOS 105596E,https://www.academies.edu.au/courses-ari-agriculture/
04,UPIC (Navitas),"Foundation · Arts, Design & Architecture",curso_corto,Artes,no indicada,-,https://upic.navitas.com/study/foundation/arts-design-architecture/
04,UPIC (Navitas),Foundation · Biological/Biomedical Sciences & Psychology,curso_corto,Ciencias,no indicada,-,https://upic.navitas.com/study/foundation/biological-biomedical-sciences-psychology/
04,UPIC (Navitas),"Foundation · Business, Management & Economics",curso_corto,Negocios,no indicada,-,https://upic.navitas.com/study/foundation/business-management/
04,UPIC (Navitas),Foundation · Computer Science,curso_corto,Tecnología,no indicada,-,https://upic.navitas.com/study/foundation/computer-science/
04,UPIC (Navitas),Foundation · Construction Management & Building Surveying,curso_corto,Ingeniería,no indicada,-,https://upic.navitas.com/study/foundation/construction-management-building-surveying/
04,UPIC (Navitas),Foundation · Engineering & Robotics,curso_corto,Ingeniería,no indicada,-,https://upic.navitas.com/study/foundation/engineering-robotics/
04,UPIC (Navitas),Foundation · Environmental Sciences,curso_corto,Ciencias Ambientales,no indicada,-,https://upic.navitas.com/study/foundation/environmental-sciences/
04,UPIC (Navitas),Foundation · Health & Human Sciences,curso_corto,Salud,no indicada,-,https://upic.navitas.com/study/foundation/health-human-sciences/
04,UPIC (Navitas),Foundation · Law,curso_corto,Derecho,no indicada,-,https://upic.navitas.com/study/foundation/law/
04,UPIC (Navitas),"Foundation · Marine, Coast & Ocean Sciences",curso_corto,Ciencias,no indicada,-,https://upic.navitas.com/study/foundation/marine-coast-ocean-sciences/
04,UPIC (Navitas),Foundation · Maritime Business & Logistics,curso_corto,Negocios,no indicada,-,https://upic.navitas.com/study/foundation/maritime-business/
04,UPIC (Navitas),Foundation · Mathematical Sciences,curso_corto,Matemáticas,no indicada,-,https://upic.navitas.com/study/foundation/mathematical-sciences/
04,UPIC (Navitas),Foundation · Politics & International Relations,curso_corto,Ciencias Sociales,no indicada,-,https://upic.navitas.com/study/foundation/politics-international-relations/
04,UPIC (Navitas),Foundation · Tourism & Hospitality,curso_corto,Hospitalidad,no indicada,-,https://upic.navitas.com/study/foundation/tourism-hospitality/
04,UPIC (Navitas),First Year · Business & Management,curso_corto,Negocios,no indicada,-,https://upic.navitas.com/study/first-year/business-management/
04,UPIC (Navitas),First Year · Computer Science,curso_corto,Tecnología,no indicada,-,https://upic.navitas.com/study/first-year/computer-science/
04,UPIC (Navitas),First Year · Education,curso_corto,Educación,no indicada,-,https://upic.navitas.com/study/first-year/education/
04,UPIC (Navitas),First Year · Environmental Sciences,curso_corto,Ciencias Ambientales,no indicada,-,https://upic.navitas.com/study/first-year/environmental-sciences/
04,UPIC (Navitas),First Year · Marine & Ocean,curso_corto,Ciencias,no indicada,-,https://upic.navitas.com/study/first-year/marine-ocean/
04,UPIC (Navitas),First Year · Maritime Business,curso_corto,Negocios,no indicada,-,https://upic.navitas.com/study/first-year/maritime-business/
04,UPIC (Navitas),First Year · Politics & International Relations,curso_corto,Ciencias Sociales,no indicada,-,https://upic.navitas.com/study/first-year/politics-international-relations/
04,UPIC (Navitas),First Year · Tourism & Events Management,curso_corto,Turismo,no indicada,-,https://upic.navitas.com/study/first-year/tourism-events-management/
04,UPIC (Navitas),Pre-Master's · Art & Design,curso_corto,Artes,no indicada,-,https://upic.navitas.com/study/pre-masters/art-design/
04,UPIC (Navitas),Pre-Master's · Business & Management,curso_corto,Negocios,no indicada,-,https://upic.navitas.com/study/pre-masters/business-management/
04,UPIC (Navitas),Pre-Master's · Architecture,curso_corto,Arquitectura,no indicada,-,https://upic.navitas.com/study/pre-masters/architecture/
04,UPIC (Navitas),Pre-Master's · Communication Design,curso_corto,Diseño,no indicada,-,https://upic.navitas.com/study/pre-masters/communications-design/
04,UPIC (Navitas),Pre-Master's · Data & Computer Science,curso_corto,Tecnología,no indicada,-,https://upic.navitas.com/study/pre-masters/data-computer-sciences/
04,UPIC (Navitas),Pre-Master's · Education,curso_corto,Educación,no indicada,-,https://upic.navitas.com/study/pre-masters/education/
04,UPIC (Navitas),Pre-Master's · Engineering,curso_corto,Ingeniería,no indicada,-,https://upic.navitas.com/study/pre-masters/engineering/
04,UPIC (Navitas),Pre-Master's · Psychology,curso_corto,Psicología,no indicada,-,https://upic.navitas.com/study/pre-masters/psychology/
04,UPIC (Navitas),Pre-Master's · Social Sciences and Law,curso_corto,Derecho,no indicada,-,https://upic.navitas.com/study/pre-masters/social-sciences/
04,UPIC (Navitas),Pre-Master's · Tourism & Hospitality Management,curso_corto,Hospitalidad,no indicada,-,https://upic.navitas.com/study/pre-masters/tourism-hospitality/
04,ACBI,Diploma of Artificial Intelligence (AI),diplomado,Tecnología,1 year (52 weeks),11287NAT · CRICOS 116943M,https://www.acbi.edu.au/courses/artificial-intelligence/11287nat-diploma-of-artificial-intelligence-ai/
04,ACBI,Advanced Diploma of Artificial Intelligence (AI),diplomado,Tecnología,1 year (52 weeks),11423NAT · CRICOS 120013H,https://www.acbi.edu.au/courses/artificial-intelligence/11423nat-advanced-diploma-of-artificial-intelligence/
04,ACBI,Al for customer experience,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-for-customer-experience-microcredential/
04,ACBI,AI for operations,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-for-operations-microcredential/
04,ACBI,Use Al for organisational productivity and innovation,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-for-organisational-productivity-and-innovation-microcredential/
04,ACBI,Use Al to enhance your strategic decision-making,curso_corto,Negocios,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-for-strategic-decision-making-microcredential/
04,ACBI,Lead AI governance and data strategy,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-governance-and-data-strategy-microcredential/
04,ACBI,AI Prompt Engineering,curso_corto,Tecnología,4 weeks,-,https://www.acbi.edu.au/courses/artificial-intelligence/ai-prompt-engineering-microcredential/
04,ACBI,Al for digital presence and content creation,curso_corto,Marketing,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/al-for-digital-presence-and-content-creation-microcredential/
04,ACBI,Introduction to Al for project management,curso_corto,Negocios,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/introduction-to-ai-for-project-management-microcredential/
04,ACBI,Lead AI transformation,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/lead-ai-transformation-microcredential/
04,ACBI,Use responsible and ethical AI,curso_corto,Tecnología,no indicada,-,https://www.acbi.edu.au/courses/artificial-intelligence/use-responsible-and-ethical-ai/
04,ACBI,Construction Law Essentials (short course),curso_corto,Derecho,no indicada,-,https://www.acbi.edu.au/courses/construction/construction-law-essentials-short-course/
04,ACBI,Certificate IV in Design,curso_corto,Diseño,1 year (52 weeks),CUA40725 · CRICOS 119039H,https://www.acbi.edu.au/courses/design-and-creative-arts/cua40725-certificate-iv-in-design/
04,ACBI,Diploma of Graphic Design,diplomado,Diseño,1 year 6 months (78 weeks),CUA50725 · CRICOS 118932J,https://www.acbi.edu.au/courses/design-and-creative-arts/cua50725-diploma-of-graphic-design/
04,ACBI,Advanced Diploma of Graphic Design,diplomado,Diseño,1 year (52 weeks),CUA60325 · CRICOS 118931K,https://www.acbi.edu.au/courses/design-and-creative-arts/cua60325-advanced-diploma-of-graphic-design/
04,ACBI,Advanced Diploma of Digital Marketing,diplomado,Marketing,1 year (52 weeks),11266NAT · CRICOS 116942A,https://www.acbi.edu.au/courses/digital-marketing/11266nat-advanced-diploma-of-digital-marketing/
